日期,台灣水泥股份有限公司蘇澳廠-P101 #3旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P101 #3旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P102 #3冷卻機-不透光率(10%)-超標,台灣水泥股份有限公司蘇澳廠-P202 #3旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P202 #3旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P301 #6旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P301 #6旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P302 #6冷卻機-不透光率(10%)-超標,信大水泥股份有限公司南聖湖廠-P201 #2旋窯-不透光率(20%)-超標,信大水泥股份有限公司南聖湖廠-P201 #2旋窯-氮氧化物(450ppm)-超標,信大水泥股份有限公司南聖湖廠-P203 #2冷卻機-不透光率(10%)-超標,信大水泥股份有限公司南聖湖廠-P301 #3旋窯-不透光率(20%)-超標,信大水泥股份有限公司南聖湖廠-P301 #3旋窯-氮氧化物(450ppm)-超標,信大水泥股份有限公司南聖湖廠-P304 #3冷卻機-不透光率(10%)-超標,幸福水泥股份有限公司東澳廠-P002 #2旋窯-不透光率(20%)-超標,幸福水泥股份有限公司東澳廠-P002 #2旋窯-氮氧化物(450ppm)-超標,幸福水泥股份有限公司東澳廠-P004 #2冷卻機-不透光率(10%)-超標,臺灣化學纖維股份有限公司龍德廠-P105 LT2鍋爐-不透光率(20%)-超標,臺灣化學纖維股份有限公司龍德廠-P105 LT2鍋爐-二氧化硫(20ppm)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-不透光率(20%)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-二氧化硫(20ppm)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-氮氧化物(50ppm)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P002 旋窯-不透光率(20%)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P002 旋窯-氮氧化物(450ppm)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P007 冷卻機-不透光率(10%)-超標,羅東鋼鐵股份有限公司煉鋼廠-P001 電弧爐-不透光率(10%)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-不透光率(20%)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-氮氧化物(95.5ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-一氧化碳(72.7ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-氯化氫(27.3ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-不透光率(20%)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-氮氧化物(95.5ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-一氧化碳(72.7ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-氯化氫(27.3ppm)-超標
20141209,0/0,0/0,0/0,0/0,0/0,5/5,0/0,0/0,3/0,0/0,1/0,1/0,0/0,1/0,22/17,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141210,1/0,0/0,0/0,1/1,0/0,18/18,0/0,0/0,2/2,0/0,0/0,3/0,0/0,1/0,6/5,0/0,1/0,0/0,1/0,0/0,0/0,0/0,8/2,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141211,0/0,3/3,0/0,0/0,1/1,8/8,0/0,1/1,0/0,0/0,0/0,9/5,5/5,0/0,13/12,0/0,1/0,0/0,3/0,0/0,0/0,0/0,2/0,0/0,1/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0
20141212,2/2,1/1,0/0,0/0,1/1,11/11,0/0,3/3,2/2,0/0,0/0,8/5,5/5,4/3,18/4,0/0,3/0,0/0,2/0,0/0,0/0,0/0,1/0,0/0,5/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141213,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,7/0,2/0,1/0,0/0,2/0,0/0,0/0,0/0,3/0,0/0,14/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141214,3/3,0/0,0/0,1/1,0/0,5/5,2/2,0/0,0/0,0/0,0/0,3/1,0/0,1/1,2/1,0/0,1/0,0/0,2/0,0/0,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141215,8/8,2/2,0/0,2/2,2/2,5/4,0/0,0/0,0/0,0/0,0/0,6/6,0/0,8/8,11/9,0/0,1/0,0/0,3/0,0/0,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141216,6/6,3/3,0/0,10/10,1/1,9/9,0/0,3/3,4/4,0/0,0/0,7/6,0/0,0/0,18/17,0/0,15/14,0/0,2/0,0/0,0/0,0/0,8/7,0/0,2/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141217,6/5,0/0,0/0,0/0,0/0,0/0,0/0,15/12,0/0,1/1,0/0,10/7,0/0,8/8,7/6,0/0,9/8,0/0,2/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141218,5/5,1/1,0/0,0/0,0/0,3/3,0/0,2/2,0/0,0/0,0/0,0/0,0/0,5/5,6/5,0/0,1/0,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141219,0/0,1/1,0/0,0/0,1/1,1/1,0/0,0/0,1/0,0/0,2/0,0/0,0/0,4/3,15/13,0/0,1/0,0/0,2/0,0/0,0/0,0/0,8/8,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141220,6/6,0/0,0/0,0/0,0/0,0/0,1/0,0/0,1/0,0/0,2/0,0/0,2/2,4/3,14/12,0/0,3/2,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141221,12/12,0/0,0/0,30/30,0/0,4/4,1/1,0/0,1/0,0/0,2/0,0/0,3/1,12/12,4/3,0/0,6/5,0/0,2/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141222,24/24,1/1,3/3,11/11,0/0,2/2,0/0,0/0,1/0,0/0,3/0,7/7,0/0,0/0,4/3,0/0,7/5,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141223,0/0,0/0,0/0,0/0,0/0,7/6,0/0,0/0,1/0,0/0,2/0,12/12,0/0,5/5,11/10,0/0,2/1,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141224,1/1,0/0,0/0,0/0,0/0,15/14,0/0,0/0,1/0,0/0,2/0,3/3,0/0,1/1,4/3,0/0,1/0,0/0,2/0,0/0,0/0,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141225,0/0,0/0,0/0,0/0,0/0,14/14,2/2,0/0,1/0,0/0,2/0,1/1,0/0,1/1,7/6,0/0,5/4,0/0,2/0,0/0,0/0,0/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141226,1/1,0/0,0/0,2/1,0/0,4/4,0/0,0/0,1/0,0/0,2/0,2/2,0/0,3/2,11/6,0/0,10/3,0/0,1/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141227,0/0,0/0,0/0,2/2,0/0,9/8,5/5,0/0,1/0,0/0,2/0,15/1,0/0,2/0,10/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141228,8/8,0/0,0/0,2/2,0/0,20/19,0/0,0/0,1/0,0/0,2/0,3/3,3/3,2/2,26/16,0/0,1/0,0/0,1/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141229,27/26,0/0,0/0,4/4,0/0,22/21,1/1,0/0,1/0,0/0,2/0,2/2,1/1,5/5,10/9,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141230,14/14,0/0,0/0,7/7,0/0,2/2,0/0,0/0,1/0,0/0,2/0,1/1,0/0,3/3,6/5,0/0,1/0,0/0,11/0,0/0,0/0,2/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141231,4/4,0/0,0/0,2/2,0/0,9/9,0/0,2/2,1/0,0/0,11/0,6/6,1/1,5/5,12/11,0/0,1/0,0/0,2/0,0/0,0/0,0/0,8/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
