日期,台灣水泥股份有限公司蘇澳廠-P101 #3旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P101 #3旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P102 #3冷卻機-不透光率(10%)-超標,台灣水泥股份有限公司蘇澳廠-P202 #3旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P202 #3旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P301 #6旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P301 #6旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P302 #6冷卻機-不透光率(10%)-超標,信大水泥股份有限公司南聖湖廠-P201 #2旋窯-不透光率(20%)-超標,信大水泥股份有限公司南聖湖廠-P201 #2旋窯-氮氧化物(450ppm)-超標,信大水泥股份有限公司南聖湖廠-P203 #2冷卻機-不透光率(10%)-超標,信大水泥股份有限公司南聖湖廠-P301 #3旋窯-不透光率(20%)-超標,信大水泥股份有限公司南聖湖廠-P301 #3旋窯-氮氧化物(450ppm)-超標,信大水泥股份有限公司南聖湖廠-P304 #3冷卻機-不透光率(10%)-超標,幸福水泥股份有限公司東澳廠-P002 #2旋窯-不透光率(20%)-超標,幸福水泥股份有限公司東澳廠-P002 #2旋窯-氮氧化物(450ppm)-超標,幸福水泥股份有限公司東澳廠-P004 #2冷卻機-不透光率(10%)-超標,臺灣化學纖維股份有限公司龍德廠-P105 LT2鍋爐-不透光率(20%)-超標,臺灣化學纖維股份有限公司龍德廠-P105 LT2鍋爐-二氧化硫(20ppm)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-不透光率(20%)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-二氧化硫(20ppm)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-氮氧化物(50ppm)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P002 旋窯-不透光率(20%)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P002 旋窯-氮氧化物(450ppm)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P007 冷卻機-不透光率(10%)-超標,羅東鋼鐵股份有限公司煉鋼廠-P001 電弧爐-不透光率(10%)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-不透光率(20%)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-氮氧化物(95.5ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-一氧化碳(72.7ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-氯化氫(27.3ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-不透光率(20%)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-氮氧化物(95.5ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-一氧化碳(72.7ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-氯化氫(27.3ppm)-超標
20131217,5/5,1/1,0/0,1/1,4/4,15/15,0/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,6/3,0/0,18/2,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131218,12/10,2/2,0/0,3/3,2/2,4/4,0/0,0/0,0/0,0/0,8/0,1/1,1/1,0/0,0/0,0/0,28/27,0/0,0/0,0/0,0/0,0/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131219,23/23,5/5,9/9,23/23,6/6,1/1,0/0,0/0,0/0,0/0,1/0,0/0,2/2,8/8,1/1,0/0,20/20,0/0,0/0,0/0,0/0,0/0,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131220,5/5,1/1,0/0,9/9,1/1,5/5,0/0,13/13,0/0,0/0,1/0,0/0,4/4,3/2,0/0,0/0,11/11,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131221,14/14,1/1,0/0,0/0,3/3,5/5,0/0,0/0,0/0,0/0,1/0,1/1,0/0,6/6,0/0,0/0,8/8,0/0,0/0,15/0,1/0,0/0,4/4,1/1,15/15,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131222,35/32,3/3,0/0,1/1,6/6,6/6,0/0,0/0,0/0,0/0,1/0,0/0,1/1,5/5,0/0,0/0,15/15,0/0,0/0,0/0,1/0,2/0,2/2,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131223,22/20,2/2,0/0,1/1,4/3,4/4,0/0,0/0,0/0,0/0,1/0,0/0,0/0,5/3,1/1,0/0,16/16,6/4,0/0,0/0,0/0,0/0,7/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131224,5/5,2/2,0/0,0/0,4/4,0/0,0/0,0/0,0/0,0/0,1/0,6/2,2/2,6/3,2/2,0/0,1/1,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131225,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,1/0,10/10,2/2,5/5,5/5,0/0,4/4,0/0,0/0,0/0,0/0,0/0,8/8,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131226,0/0,0/0,0/0,0/0,0/0,3/3,0/0,5/4,0/0,0/0,1/0,16/5,1/1,4/3,10/9,0/0,10/10,0/0,0/0,0/0,0/0,0/0,13/13,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131227,0/0,0/0,0/0,0/0,0/0,7/7,0/0,3/3,0/0,0/0,5/0,0/0,3/1,11/9,32/31,0/0,17/16,0/0,0/0,0/0,0/0,1/1,7/7,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131228,5/5,3/3,9/9,7/7,5/5,2/2,0/0,11/11,0/0,0/0,1/0,8/0,0/0,20/5,5/5,0/0,7/6,0/0,0/0,2/0,1/0,0/0,9/9,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131229,5/5,5/5,0/0,0/0,7/7,6/6,2/2,0/0,0/0,0/0,1/0,11/6,1/1,6/6,6/6,0/0,9/9,0/0,0/0,0/0,1/0,3/1,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131230,9/9,5/5,0/0,0/0,6/6,3/3,2/2,0/0,0/0,0/0,1/0,13/0,1/1,0/0,3/3,0/0,34/33,0/0,1/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131231,34/34,1/1,0/0,5/5,3/3,1/1,0/0,0/0,8/0,0/0,1/1,1/0,0/0,2/0,15/5,0/0,24/21,0/0,0/0,0/0,2/0,0/0,5/5,0/0,1/1,,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
